Номер варианта;ID;INCOME_BASE_TYPE;CREDIT_PURPOSE;INSURANCE_FLAG;DTI;SEX;FULL_AGE_CHILD_NUMBER;DEPENDANT_NUMBER;EDUCATION;EMPL_TYPE;EMPL_SIZE;BANKACCOUNT_FLAG;Period_at_work;age;EMPL_PROPERTY;EMPL_FORM;FAMILY_STATUS;max90days;max60days;max30days;max21days;max14days;avg_num_delay;if_zalog;num_AccountActive180;num_AccountActive90;num_AccountActive60;Active_to_All_prc;numAccountActiveAll;numAccountClosed;sum_of_paym_months;all_credits;Active_not_cc;own_closed;min_MnthAfterLoan;max_MnthAfterLoan;dlq_exist;thirty_in_a_year;sixty_in_a_year;ninety_in_a_year;thirty_vintage;sixty_vintage;ninety_vintage
2;1002462;Поступление зарплаты на счет;Покупка мебели;0;0.17;женский;0;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>250;0;25;28;Другое;ООО;холост / не замужем;0;0;0;0;0;0.0714285714;0;0;0;0;0;0;1;13;1;0;0;52;52;1;0;0;0;0;0;0
2;1002482;Форма банка (без печати работодателя);Ремонт;0;0.3;женский;0;0;высшее;специалист;>250;0;7;32;Другое;ЗАО;холост / не замужем;2;2;2;0;0;0;0;0;0;0;0.3333333333;2;4;61;6;2;1;13;84;0;0;0;0;0;0;0
2;1002502;2НДФЛ;Ремонт;1;0.38;женский;1;0;высшее;вспомогательный персонал;>250;1;46;44;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1002522;Поступление зарплаты на счет;Покупка автомобиля;0;0.23;женский;0;0;высшее;специалист;>250;0;28;23;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1002542;2НДФЛ;Ремонт;1;0.31;женский;1;0;высшее;менеджер среднего звена;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1002562;2НДФЛ;Покупка мебели;0;0.48;мужской;0;0;высшее;специалист;>250;0;6;34;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1002582;2НДФЛ;Ремонт;1;0.15;мужской;0;0;высшее;специалист;>250;0;71;36;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1002602;Форма банка (без печати работодателя);Ремонт;0;0.24;женский;1;0;высшее;торговый представитель;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1002622;Форма банка (без печати работодателя);Ремонт;0;0.49;женский;0;0;высшее;специалист;>250;0;71;30;Торговля;ООО;женат / замужем;1;0;0;0;0;0.0804597701;1;1;1;1;0.2857142857;2;5;80;7;1;0;1;42;1;0;0;0;0;0;0
2;1002642;Форма банка (без печати работодателя);Ремонт;1;0.48;женский;1;0;высшее;менеджер среднего звена;< 50;0;26;39;Торговля;ООО;женат / замужем;1;0;0;0;0;0.0308641975;0;0;0;0;0.4285714286;3;4;157;7;1;0;23;81;1;0;0;0;0;0;0
2;1002662;2НДФЛ;Ремонт;1;0.5;мужской;0;0;высшее;специалист;>250;3;68;30;Другое;ОАО;женат / замужем;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;
2;1002682;Поступление зарплаты на счет;Ремонт;1;0.5;женский;0;0;среднее-специальное;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1002702;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;1;0.41;мужской;0;0;среднее-специальное;вспомогательный персонал;>250;0;45;44;Торговля;ООО;женат / замужем;0;0;0;0;0;0.0153846154;0;1;0;0;0.25;2;6;128;8;1;3;3;83;1;0;0;0;0;0;0
2;1002722;Форма банка (без печати работодателя);Ремонт;1;0.33;мужской;0;0;высшее;менеджер среднего звена;< 50;0;8;27;Информационные технологии;ООО;холост / не замужем;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;
2;1002742;Форма банка (без печати работодателя);Ремонт;1;0.59;женский;0;0;Высшее/Второе высшее/Ученая степень;специалист;< 50;0;113;34;Другое;ООО;женат / замужем;1;0;0;0;0;0.1825095057;1;0;0;0;0.2;2;8;215;10;1;5;9;103;1;0;0;0;0;0;0
2;1002762;Поступление зарплаты на счет;Покупка мебели;1;0.21;женский;3;0;среднее;вспомогательный персонал;>250;0;20;35;Торговля;ООО;холост / не замужем;0;0;0;0;0;0.6376811594;0;0;0;0;0.5;2;2;25;4;1;0;6;88;1;1;1;1;0;0;0
2;1002782;Форма банка (без печати работодателя);Ремонт;1;0.41;женский;1;0;высшее;менеджер высшего звена;>250;0;31;42;Другое;ООО;женат / замужем;1;0;0;0;0;0.0238095238;0;0;0;0;0.4615384615;6;7;205;13;2;0;11;93;1;1;1;1;0;0;0
2;1002802;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;1;0.46;мужской;2;0;высшее;менеджер среднего звена;< 50;0;13;37;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1002822;Форма банка (без печати работодателя);Покупка автомобиля;0;0.28;мужской;0;0;высшее;специалист;>250;0;8;28;Другое;ОАО;холост / не замужем;2;1;0;0;0;0;0;1;1;1;0.2;1;4;32;5;1;3;1;30;0;0;0;0;0;0;0
2;1002842;Поступление зарплаты на счет;Покупка бытовой техники;0;0.33;женский;0;0;высшее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1002862;2НДФЛ;Покупка недвижимости/ строительство;0;0.58;женский;0;0;высшее;специалист;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1002882;Поступление зарплаты на счет;Покупка автомобиля;0;0.45;мужской;0;0;высшее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1002902;Форма банка (без печати работодателя);Ремонт;0;0.22;мужской;1;0;среднее;вспомогательный персонал;>250;0;40;35;Другое;ООО;женат / замужем;1;0;0;0;0;0;0;0;0;0;0.5;2;2;43;4;1;1;13;23;0;0;0;0;0;0;0
2;1002922;Форма банка (без печати работодателя);Другое;1;0.49;женский;1;0;высшее;менеджер среднего звена;< 50;0;26;40;Торговля;ООО;холост / не замужем;2;2;2;1;1;0.0333333333;0;0;0;0;0.3333333333;4;8;261;12;2;0;13;71;1;0;0;0;0;0;0
2;1002942;2НДФЛ;Ремонт;1;0.31;женский;1;0;высшее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1002962;Форма банка (без печати работодателя);Покупка автомобиля;0;0.36;женский;3;0;высшее;специалист;>250;0;123;32;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1002982;Форма банка (без печати работодателя);Ремонт;0;0.36;мужской;1;0;Высшее/Второе высшее/Ученая степень;рабочий;>250;0;46;33;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1003002;2НДФЛ;Ремонт;0;0.21;мужской;1;0;высшее;специалист;>250;0;42;31;Информационные технологии;ЗАО;женат / замужем;1;1;1;1;1;0.08;0;0;0;0;0.6666666667;2;1;23;3;2;1;7;23;1;0;0;0;0;0;0
2;1003022;2НДФЛ;Покупка автомобиля;1;0.37;мужской;0;0;незаконченное высшее;специалист;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1003042;Форма банка (без печати работодателя);Ремонт;1;0.2;мужской;0;0;среднее;рабочий;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1003062;Свободная форма с печатью работодателя;Ремонт;1;0.36;мужской;2;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>250;0;59;36;Торговля;ЗАО;женат / замужем;1;0;0;0;0;0.4205607477;1;1;0;0;0.6;3;2;62;5;2;2;3;102;1;1;1;1;0;0;0
2;1003082;Свободная форма с печатью работодателя;Ремонт;0;0.56;женский;0;0;высшее;специалист;< 50;0;42;48;Торговля;ООО;холост / не замужем;1;0;0;0;0;0;0;0;0;0;1;3;0;45;3;0;0;17;26;0;0;0;0;0;0;0
2;1003102;Поступление зарплаты на счет;Покупка автомобиля;0;0.53;мужской;3;0;среднее;менеджер среднего звена;< 50;0;39;37;Другое;ООО;женат / замужем;0;0;0;0;0;0;0;0;0;0;0;0;2;37;2;0;1;45;111;0;0;0;0;0;0;0
2;1003122;2НДФЛ;Покупка недвижимости/ строительство;0;0.28;женский;1;0;высшее;менеджер среднего звена;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1003142;2НДФЛ;Покупка автомобиля;1;0.29;женский;2;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;89;33;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1003162;Поступление зарплаты на счет;Ремонт;0;0.4;женский;2;0;высшее;вспомогательный персонал;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1003182;Форма банка (без печати работодателя);Ремонт;1;0.2;мужской;2;0;высшее;специалист;< 50;0;24;51;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1003202;Поступление зарплаты на счет;Ремонт;1;0.59;мужской;2;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>250;0;14;33;Информационные технологии;ООО;женат / замужем;1;1;1;1;1;0;0;1;1;1;0.3333333333;1;2;7;3;0;0;0;72;0;0;0;0;0;0;0
2;1003222;Форма банка (без печати работодателя);Ремонт;1;0.46;мужской;0;0;высшее;специалист;>250;0;34;30;Информационные технологии;ЗАО;женат / замужем;1;1;1;1;0;0.1234042553;0;0;0;0;0.5;3;3;206;6;2;0;24;107;1;1;1;1;0;0;0
2;1003242;Форма банка (без печати работодателя);Ремонт;0;0.14;женский;2;0;среднее;вспомогательный персонал;>250;0;58;41;Торговля;ЗАО;разведен / разведена;0;0;0;0;0;0.2894736842;0;0;0;0;0.5;2;2;27;4;1;1;11;27;1;0;0;0;0;0;0
2;1003262;Поступление зарплаты на счет;Покупка автомобиля;1;0.23;мужской;0;0;высшее;менеджер среднего звена;>250;0;119;36;Торговля;ОАО;женат / замужем;0;0;0;0;0;0;1;0;0;0;0.2;1;4;85;5;1;3;27;78;0;0;0;0;0;0;0
2;1003282;Поступление зарплаты на счет;Ремонт;0;0.23;мужской;0;0;высшее;специалист;>250;0;35;35;Информационные технологии;ООО;холост / не замужем;1;1;1;1;1;0;1;0;0;0;0;0;1;2;1;0;0;19;19;0;0;0;0;0;0;0
2;1003302;Свободная форма с печатью работодателя;Отпуск;0;0.15;женский;0;0;незаконченное высшее;менеджер высшего звена;< 50;0;35;32;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1003322;Форма банка (без печати работодателя);Ремонт;1;0.23;женский;0;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;15;28;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1003342;2НДФЛ;Покупка автомобиля;1;0.46;мужской;1;0;второе высшее;менеджер среднего звена;>250;3;49;27;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1003362;Свободная форма с печатью работодателя;Покупка автомобиля;1;0.09;мужской;3;0;второе высшее;специалист;>250;3;18;42;Торговля;Индивидуальный предприниматель;женат / замужем;6;5;2;1;0;0;0;2;1;1;1;2;0;3;2;1;0;0;3;0;0;0;0;0;0;0
2;1003382;Форма банка (без печати работодателя);Ремонт;1;0.51;женский;0;0;высшее;специалист;>250;0;258;52;Торговля;ЗАО;холост / не замужем;1;0;0;0;0;0.1282051282;0;0;0;0;0.2857142857;2;5;102;7;1;1;15;90;1;1;1;1;0;0;0
2;1003402;Форма банка (без печати работодателя);Покупка автомобиля;1;0.55;женский;1;0;высшее;специалист;>250;0;15;29;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1003422;Поступление зарплаты на счет;Ремонт;0;0.15;женский;0;0;высшее;специалист;>250;0;22;28;Торговля;ООО;холост / не замужем;0;0;0;0;0;0;1;0;0;0;0.4;2;3;56;5;1;1;7;72;0;0;0;0;0;0;0
2;1003442;Свободная форма с печатью работодателя;Ремонт;0;0.47;мужской;0;0;высшее;менеджер по продажам;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1003462;Поступление зарплаты на счет;Покупка автомобиля;1;0.32;женский;0;0;Высшее/Второе высшее/Ученая степень;вспомогательный персонал;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1003482;Поступление зарплаты на счет;Ремонт;0;0.11;мужской;0;0;высшее;специалист;>250;0;11;28;Другое;Иная форма;женат / замужем;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;
